Invoice_ID,Customer_ID,Invoice_Date,Payment_Terms_Days,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Product_Category,Sales_Channel,Payment_Status,Outstanding_Amount,Days_Overdue,Aging_Bucket,Collection_Status,Customer_Risk_Score,Collection_Agent,Dispute_Flag,Promise_To_Pay_Date,Invoice_Month,Invoice_Year,Quarter,Invoice_Priority
INV0001555,CUST0392,2024-05-08,30,2024-06-07,83241,14983.38,98224.38,Electronics,Online,Paid,0,0,0-30,Closed,41,Amit,No,,May-2024,2024,Q2,Medium
INV0001556,CUST0614,2025-12-21,60,2026-02-19,158624,28552.32,187176.32,Software,Direct,Paid,0,5,0-30,Reminder Sent,34,Pooja,No,,Dec-2025,2025,Q4,Medium
INV0001557,CUST0392,2025-06-19,60,2025-08-18,226762,40817.16,267579.16,Medical Supplies,Direct,Paid,0,0,0-30,Closed,65,Amit,No,,Jun-2025,2025,Q2,High
INV0001558,CUST0332,2024-05-21,30,2024-06-20,46909,8443.62,55352.62,Software,Direct,Paid,0,0,0-30,Closed,72,Sneha,No,,May-2024,2024,Q2,Low
INV0001559,CUST0570,2025-05-28,45,2025-07-12,158995,28619.1,187614.1,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,49,Pooja,No,,May-2025,2025,Q2,Medium
INV0001560,CUST0369,2024-01-29,30,2024-02-28,30589,5506.02,36095.02,Consumer Goods,Corporate,Paid,0,12,0-30,Reminder Sent,73,Amit,No,,Jan-2024,2024,Q1,Low
INV0001561,CUST0265,2025-12-03,15,2025-12-18,119929,21587.22,141516.22,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,46,Neha,No,,Dec-2025,2025,Q4,Medium
INV0001562,CUST0610,2025-03-19,15,2025-04-03,120296,21653.28,141949.28,Medical Supplies,Corporate,Paid,0,33,31-60,Escalated,29,Rohit,No,,Mar-2025,2025,Q1,Medium
INV0001563,CUST0099,2024-11-14,15,2024-11-29,159798,28763.64,188561.64,Software,Corporate,Paid,0,12,0-30,Reminder Sent,71,Neha,No,,Nov-2024,2024,Q4,Medium
INV0001564,CUST0088,2026-01-21,60,2026-03-22,69568,12522.24,82090.24,Software,Direct,Unpaid,82090.24,71,61-90,Escalated,74,Pooja,No,2026-06-12,Jan-2026,2026,Q1,Medium
INV0001565,CUST0976,2026-02-01,30,2026-03-03,103145,18566.1,121711.1,Office Supplies,Direct,Paid,0,0,0-30,Closed,41,Neha,No,,Feb-2026,2026,Q1,Medium
INV0001566,CUST0505,2026-02-06,30,2026-03-08,187694,33784.92,221478.92,Industrial Goods,Online,Paid,0,12,0-30,Reminder Sent,32,Sneha,No,,Feb-2026,2026,Q1,High
INV0001567,CUST0862,2024-11-07,30,2024-12-07,35609,6409.62,42018.62,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,22,Rohit,No,,Nov-2024,2024,Q4,Low
INV0001568,CUST0085,2024-07-17,45,2024-08-31,273486,49227.48,322713.48,Electronics,Distributor,Paid,0,9,0-30,Reminder Sent,49,Rohit,No,,Jul-2024,2024,Q3,High
INV0001569,CUST0574,2024-09-18,30,2024-10-18,16489,2968.02,19457.02,Industrial Goods,Direct,Paid,0,0,0-30,Closed,48,Karan,No,,Sep-2024,2024,Q3,Low
INV0001570,CUST0120,2026-01-23,45,2026-03-09,236301,42534.18,278835.18,Consumer Goods,Direct,Paid,0,0,0-30,Closed,22,Rohit,No,,Jan-2026,2026,Q1,High
INV0001571,CUST0604,2025-04-25,15,2025-05-10,65112,11720.16,76832.16,Consumer Goods,Direct,Paid,0,0,0-30,Closed,60,Neha,No,,Apr-2025,2025,Q2,Medium
INV0001572,CUST0866,2026-03-17,45,2026-05-01,123815,22286.7,146101.7,Consumer Goods,Direct,Paid,0,0,0-30,Closed,16,Neha,No,,Mar-2026,2026,Q1,Medium
INV0001573,CUST0912,2024-02-02,30,2024-03-03,39346,7082.28,46428.28,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,37,Amit,Yes,,Feb-2024,2024,Q1,Low
INV0001574,CUST0496,2025-05-24,45,2025-07-08,156584,28185.12,184769.12,Industrial Goods,Corporate,Paid,0,13,0-30,Reminder Sent,91,Neha,No,,May-2025,2025,Q2,Medium
INV0001575,CUST0213,2024-10-18,30,2024-11-17,96676,17401.68,114077.68,Electronics,Online,Paid,0,55,31-60,Escalated,39,Karan,No,,Oct-2024,2024,Q4,Medium
INV0001576,CUST0966,2025-06-25,45,2025-08-09,43342,7801.56,51143.56,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,75,Karan,No,,Jun-2025,2025,Q2,Low
INV0001577,CUST0681,2024-12-29,15,2025-01-13,249798,44963.64,294761.64,Electronics,Corporate,Unpaid,294761.64,504,90+,Legal Review,11,Karan,No,2026-06-11,Dec-2024,2024,Q4,High
INV0001578,CUST0136,2026-02-01,15,2026-02-16,16831,3029.58,19860.58,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,79,Rohit,Yes,,Feb-2026,2026,Q1,Low
INV0001579,CUST0095,2025-07-02,30,2025-08-01,136211,24517.98,160728.98,Electronics,Online,Paid,0,11,0-30,Reminder Sent,44,Karan,No,,Jul-2025,2025,Q3,Medium
INV0001580,CUST0593,2025-02-08,60,2025-04-09,287630,51773.4,339403.4,Electronics,Online,Paid,0,0,0-30,Closed,23,Karan,No,,Feb-2025,2025,Q1,High
INV0001581,CUST0586,2026-02-05,45,2026-03-22,288733,51971.94,340704.94,Industrial Goods,Direct,Paid,0,11,0-30,Reminder Sent,47,Sneha,No,,Feb-2026,2026,Q1,High
INV0001582,CUST0793,2024-02-25,15,2024-03-11,34610,6229.8,40839.8,Consumer Goods,Corporate,Paid,0,8,0-30,Reminder Sent,38,Neha,No,,Feb-2024,2024,Q1,Low
INV0001583,CUST0407,2025-06-19,60,2025-08-18,136068,24492.24,160560.24,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,67,Sneha,No,,Jun-2025,2025,Q2,Medium
INV0001584,CUST0486,2026-01-03,15,2026-01-18,43783,7880.94,51663.94,Electronics,Corporate,Paid,0,20,0-30,Escalated,45,Karan,No,,Jan-2026,2026,Q1,Low
INV0001585,CUST0316,2026-02-19,45,2026-04-05,124706,22447.08,147153.08,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,13,Sneha,No,,Feb-2026,2026,Q1,Medium
INV0001586,CUST0198,2024-07-29,15,2024-08-13,286370,51546.6,337916.6,Software,Distributor,Paid,0,0,0-30,Closed,84,Sneha,No,,Jul-2024,2024,Q3,High
INV0001587,CUST0663,2025-02-14,45,2025-03-31,67945,12230.1,80175.1,Consumer Goods,Direct,Paid,0,6,0-30,Reminder Sent,41,Amit,No,,Feb-2025,2025,Q1,Medium
INV0001588,CUST0809,2025-07-01,45,2025-08-15,31014,5582.52,36596.52,Consumer Goods,Online,Paid,0,0,0-30,Closed,88,Amit,No,,Jul-2025,2025,Q3,Low
INV0001589,CUST0773,2025-05-30,15,2025-06-14,161295,29033.1,190328.1,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,87,Pooja,No,,May-2025,2025,Q2,Medium
INV0001590,CUST0882,2024-01-16,30,2024-02-15,87941,15829.38,103770.38,Software,Distributor,Paid,0,0,0-30,Closed,69,Rohit,No,,Jan-2024,2024,Q1,Medium
INV0001591,CUST0180,2025-12-22,15,2026-01-06,193431,34817.58,228248.58,Industrial Goods,Direct,Unpaid,228248.58,146,90+,Legal Review,45,Neha,No,2026-06-07,Dec-2025,2025,Q4,High
INV0001592,CUST0700,2026-03-22,15,2026-04-06,276405,49752.9,326157.9,Office Supplies,Direct,Paid,0,0,0-30,Closed,48,Pooja,No,,Mar-2026,2026,Q1,High
INV0001593,CUST0668,2024-09-21,45,2024-11-05,296619,53391.42,350010.42,Industrial Goods,Online,Paid,0,2,0-30,Reminder Sent,40,Sneha,No,,Sep-2024,2024,Q3,High
INV0001594,CUST0055,2024-10-19,45,2024-12-03,255830,46049.4,301879.4,Software,Distributor,Paid,0,0,0-30,Closed,53,Sneha,No,,Oct-2024,2024,Q4,High
INV0001595,CUST0974,2026-03-21,15,2026-04-05,220984,39777.12,260761.12,Industrial Goods,Online,Paid,0,0,0-30,Closed,58,Karan,No,,Mar-2026,2026,Q1,High
INV0001596,CUST0222,2026-01-03,30,2026-02-02,55399,9971.82,65370.82,Industrial Goods,Online,Paid,0,0,0-30,Closed,31,Karan,No,,Jan-2026,2026,Q1,Low
INV0001597,CUST0511,2025-06-13,60,2025-08-12,45238,8142.84,53380.84,Office Supplies,Direct,Paid,0,0,0-30,Closed,73,Rohit,No,,Jun-2025,2025,Q2,Low
INV0001598,CUST0383,2025-05-23,45,2025-07-07,142978,25736.04,168714.04,Software,Corporate,Paid,0,0,0-30,Closed,36,Rohit,No,,May-2025,2025,Q2,Medium
INV0001599,CUST0965,2024-08-15,45,2024-09-29,209695,37745.1,247440.1,Electronics,Direct,Paid,0,0,0-30,Closed,35,Karan,No,,Aug-2024,2024,Q3,High
INV0001600,CUST0946,2025-05-01,15,2025-05-16,276276,49729.68,326005.68,Medical Supplies,Online,Paid,0,0,0-30,Closed,23,Sneha,No,,May-2025,2025,Q2,High
INV0001601,CUST0512,2024-09-18,60,2024-11-17,260848,46952.64,307800.64,Office Supplies,Direct,Paid,0,0,0-30,Closed,26,Pooja,No,,Sep-2024,2024,Q3,High
INV0001602,CUST0486,2024-10-19,60,2024-12-18,296767,53418.06,350185.06,Medical Supplies,Online,Paid,0,0,0-30,Closed,48,Pooja,No,,Oct-2024,2024,Q4,High
INV0001603,CUST0216,2024-08-29,15,2024-09-13,238454,42921.72,281375.72,Consumer Goods,Corporate,Paid,0,39,31-60,Escalated,65,Sneha,No,,Aug-2024,2024,Q3,High
INV0001604,CUST0901,2024-11-04,15,2024-11-19,27204,4896.72,32100.72,Consumer Goods,Distributor,Paid,0,47,31-60,Escalated,42,Sneha,No,,Nov-2024,2024,Q4,Low
INV0001605,CUST0408,2024-05-22,60,2024-07-21,287999,51839.82,339838.82,Industrial Goods,Direct,Paid,0,0,0-30,Closed,40,Neha,No,,May-2024,2024,Q2,High
INV0001606,CUST0638,2024-09-11,45,2024-10-26,136479,24566.22,161045.22,Office Supplies,Distributor,Paid,0,33,31-60,Escalated,25,Amit,No,,Sep-2024,2024,Q3,Medium
INV0001607,CUST0234,2025-08-12,60,2025-10-11,236456,42562.08,279018.08,Office Supplies,Corporate,Paid,0,0,0-30,Closed,34,Rohit,No,,Aug-2025,2025,Q3,High
INV0001608,CUST0152,2026-04-07,60,2026-06-06,109155,19647.9,128802.9,Software,Corporate,Paid,0,0,0-30,Closed,47,Neha,No,,Apr-2026,2026,Q2,Medium
INV0001609,CUST0828,2024-01-25,60,2024-03-25,247898,44621.64,292519.64,Office Supplies,Corporate,Paid,0,37,31-60,Escalated,68,Pooja,No,,Jan-2024,2024,Q1,High
INV0001610,CUST0660,2026-04-22,45,2026-06-06,78919,14205.42,93124.42,Office Supplies,Online,Paid,0,7,0-30,Reminder Sent,48,Pooja,No,,Apr-2026,2026,Q2,Medium
INV0001611,CUST0272,2024-11-29,60,2025-01-28,234111,42139.98,276250.98,Electronics,Distributor,Paid,0,0,0-30,Closed,65,Pooja,No,,Nov-2024,2024,Q4,High
INV0001612,CUST0243,2025-03-27,15,2025-04-11,225557,40600.26,266157.26,Software,Corporate,Paid,0,0,0-30,Closed,35,Karan,No,,Mar-2025,2025,Q1,High
INV0001613,CUST0645,2025-05-13,30,2025-06-12,121909,21943.62,143852.62,Consumer Goods,Online,Paid,0,14,0-30,Reminder Sent,71,Pooja,No,,May-2025,2025,Q2,Medium
INV0001614,CUST0987,2024-11-18,30,2024-12-18,73763,13277.34,87040.34,Industrial Goods,Direct,Paid,0,0,0-30,Closed,70,Rohit,No,,Nov-2024,2024,Q4,Medium
INV0001615,CUST0022,2024-12-13,30,2025-01-12,133806,24085.08,157891.08,Medical Supplies,Online,Paid,0,2,0-30,Reminder Sent,59,Sneha,No,,Dec-2024,2024,Q4,Medium
INV0001616,CUST0954,2025-07-08,15,2025-07-23,182647,32876.46,215523.46,Software,Online,Paid,0,0,0-30,Closed,51,Pooja,Yes,,Jul-2025,2025,Q3,High
INV0001617,CUST0226,2025-03-04,60,2025-05-03,90889,16360.02,107249.02,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,24,Amit,No,,Mar-2025,2025,Q1,Medium
INV0001618,CUST0575,2026-04-06,15,2026-04-21,239763,43157.34,282920.34,Software,Direct,Paid,0,0,0-30,Closed,15,Neha,No,,Apr-2026,2026,Q2,High
INV0001619,CUST0291,2024-12-06,30,2025-01-05,144797,26063.46,170860.46,Industrial Goods,Distributor,Paid,0,1,0-30,Reminder Sent,71,Sneha,No,,Dec-2024,2024,Q4,Medium
INV0001620,CUST0799,2025-09-04,45,2025-10-19,253421,45615.78,299036.78,Industrial Goods,Online,Paid,0,11,0-30,Reminder Sent,48,Pooja,No,,Sep-2025,2025,Q3,High
INV0001621,CUST0914,2024-02-14,60,2024-04-14,145515,26192.7,171707.7,Medical Supplies,Online,Paid,0,0,0-30,Closed,63,Rohit,No,,Feb-2024,2024,Q1,Medium
INV0001622,CUST0173,2024-03-29,45,2024-05-13,73606,13249.08,86855.08,Medical Supplies,Online,Paid,0,0,0-30,Closed,63,Karan,No,,Mar-2024,2024,Q1,Medium
INV0001623,CUST0715,2024-11-18,15,2024-12-03,102211,18397.98,120608.98,Industrial Goods,Online,Paid,0,56,31-60,Escalated,61,Pooja,No,,Nov-2024,2024,Q4,Medium
INV0001624,CUST0853,2026-02-06,60,2026-04-07,260821,46947.78,307768.78,Industrial Goods,Corporate,Paid,0,12,0-30,Reminder Sent,53,Rohit,No,,Feb-2026,2026,Q1,High
INV0001625,CUST0002,2025-01-09,45,2025-02-23,97135,17484.3,114619.3,Electronics,Corporate,Paid,0,6,0-30,Reminder Sent,80,Karan,No,,Jan-2025,2025,Q1,Medium
INV0001626,CUST0654,2024-06-24,60,2024-08-23,293641,52855.38,346496.38,Industrial Goods,Online,Paid,0,0,0-30,Closed,19,Sneha,No,,Jun-2024,2024,Q2,High
INV0001627,CUST0971,2026-03-13,30,2026-04-12,79195,14255.1,93450.1,Software,Corporate,Paid,0,0,0-30,Closed,53,Rohit,No,,Mar-2026,2026,Q1,Medium
INV0001628,CUST0664,2025-01-18,30,2025-02-17,213640,38455.2,252095.2,Electronics,Corporate,Paid,0,8,0-30,Reminder Sent,61,Pooja,No,,Jan-2025,2025,Q1,High
INV0001629,CUST0730,2024-07-26,15,2024-08-10,144583,26024.94,170607.94,Electronics,Online,Paid,0,0,0-30,Closed,60,Amit,No,,Jul-2024,2024,Q3,Medium
INV0001630,CUST0397,2025-09-25,45,2025-11-09,171410,30853.8,202263.8,Consumer Goods,Online,Paid,0,11,0-30,Reminder Sent,69,Pooja,No,,Sep-2025,2025,Q3,High
INV0001631,CUST0598,2025-07-25,45,2025-09-08,41736,7512.48,49248.48,Industrial Goods,Direct,Paid,0,0,0-30,Closed,10,Pooja,No,,Jul-2025,2025,Q3,Low
INV0001632,CUST0646,2025-10-14,30,2025-11-13,105495,18989.1,124484.1,Software,Corporate,Paid,0,13,0-30,Reminder Sent,25,Karan,No,,Oct-2025,2025,Q4,Medium
INV0001633,CUST0030,2025-09-23,30,2025-10-23,254371,45786.78,300157.78,Medical Supplies,Corporate,Paid,0,2,0-30,Reminder Sent,28,Neha,No,,Sep-2025,2025,Q3,High
INV0001634,CUST0903,2025-01-10,60,2025-03-11,266451,47961.18,314412.18,Software,Corporate,Paid,0,11,0-30,Reminder Sent,8,Sneha,No,,Jan-2025,2025,Q1,High
INV0001635,CUST0162,2024-06-09,60,2024-08-08,52271,9408.78,61679.78,Office Supplies,Direct,Paid,0,0,0-30,Closed,52,Neha,No,,Jun-2024,2024,Q2,Low
INV0001636,CUST0166,2025-10-09,15,2025-10-24,290523,52294.14,342817.14,Consumer Goods,Direct,Paid,0,0,0-30,Closed,46,Pooja,No,,Oct-2025,2025,Q4,High
INV0001637,CUST0758,2025-07-03,15,2025-07-18,66311,11935.98,78246.98,Electronics,Online,Unpaid,78246.98,318,90+,Legal Review,72,Sneha,No,2026-06-12,Jul-2025,2025,Q3,Medium
INV0001638,CUST0460,2024-02-04,30,2024-03-05,215732,38831.76,254563.76,Consumer Goods,Direct,Paid,0,0,0-30,Closed,27,Karan,No,,Feb-2024,2024,Q1,High
INV0001639,CUST0029,2024-10-20,30,2024-11-19,184361,33184.98,217545.98,Electronics,Corporate,Paid,0,57,31-60,Escalated,48,Karan,No,,Oct-2024,2024,Q4,High
INV0001640,CUST0872,2025-10-29,45,2025-12-13,118124,21262.32,139386.32,Software,Distributor,Paid,0,0,0-30,Closed,46,Sneha,No,,Oct-2025,2025,Q4,Medium
INV0001641,CUST0729,2024-05-18,60,2024-07-17,144673,26041.14,170714.14,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,79,Neha,No,,May-2024,2024,Q2,Medium
INV0001642,CUST0897,2026-03-07,45,2026-04-21,154783,27860.94,182643.94,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,68,Karan,No,,Mar-2026,2026,Q1,Medium
INV0001643,CUST0684,2024-03-08,45,2024-04-22,115525,20794.5,136319.5,Industrial Goods,Distributor,Paid,0,31,31-60,Escalated,34,Karan,No,,Mar-2024,2024,Q1,Medium
INV0001644,CUST0682,2024-01-19,60,2024-03-19,207701,37386.18,245087.18,Electronics,Direct,Paid,0,0,0-30,Closed,17,Sneha,No,,Jan-2024,2024,Q1,High
INV0001645,CUST0205,2025-05-14,15,2025-05-29,123538,22236.84,145774.84,Medical Supplies,Online,Paid,0,0,0-30,Closed,39,Karan,No,,May-2025,2025,Q2,Medium
INV0001646,CUST0015,2026-03-28,30,2026-04-27,255267,45948.06,301215.06,Consumer Goods,Online,Paid,0,0,0-30,Closed,74,Amit,No,,Mar-2026,2026,Q1,High
INV0001647,CUST0278,2024-10-07,15,2024-10-22,124423,22396.14,146819.14,Industrial Goods,Direct,Paid,0,0,0-30,Closed,50,Pooja,No,,Oct-2024,2024,Q4,Medium
INV0001648,CUST0017,2024-06-03,60,2024-08-02,195860,35254.8,231114.8,Software,Online,Paid,0,0,0-30,Closed,68,Karan,No,,Jun-2024,2024,Q2,High
INV0001649,CUST0819,2026-04-26,45,2026-06-10,138004,24840.72,162844.72,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,40,Rohit,No,,Apr-2026,2026,Q2,Medium
INV0001650,CUST0916,2024-06-18,60,2024-08-17,198520,35733.6,234253.6,Electronics,Direct,Paid,0,0,0-30,Closed,43,Amit,No,,Jun-2024,2024,Q2,High
INV0001651,CUST0707,2024-02-21,45,2024-04-06,251328,45239.04,296567.04,Medical Supplies,Online,Paid,0,11,0-30,Reminder Sent,17,Amit,Yes,,Feb-2024,2024,Q1,High
INV0001652,CUST0049,2024-01-23,45,2024-03-08,184152,33147.36,217299.36,Software,Distributor,Paid,0,0,0-30,Closed,33,Rohit,No,,Jan-2024,2024,Q1,High
INV0001653,CUST0117,2025-12-23,60,2026-02-21,249410,44893.8,294303.8,Industrial Goods,Online,Paid,0,0,0-30,Closed,28,Sneha,No,,Dec-2025,2025,Q4,High
INV0001654,CUST0877,2024-01-21,30,2024-02-20,47117,8481.06,55598.06,Software,Online,Paid,0,15,0-30,Reminder Sent,57,Neha,No,,Jan-2024,2024,Q1,Low
INV0001655,CUST0867,2024-06-24,60,2024-08-23,101830,18329.4,120159.4,Electronics,Distributor,Paid,0,8,0-30,Reminder Sent,36,Rohit,No,,Jun-2024,2024,Q2,Medium
INV0001656,CUST0751,2025-12-06,60,2026-02-04,67732,12191.76,79923.76,Industrial Goods,Distributor,Paid,0,3,0-30,Reminder Sent,75,Sneha,No,,Dec-2025,2025,Q4,Medium
INV0001657,CUST0550,2025-07-04,45,2025-08-18,281611,50689.98,332300.98,Medical Supplies,Distributor,Paid,0,10,0-30,Reminder Sent,98,Pooja,No,,Jul-2025,2025,Q3,High
INV0001658,CUST0972,2025-07-22,45,2025-09-05,121546,21878.28,143424.28,Consumer Goods,Online,Paid,0,0,0-30,Closed,19,Rohit,No,,Jul-2025,2025,Q3,Medium
INV0001659,CUST0149,2024-01-06,45,2024-02-20,16596,2987.28,19583.28,Software,Online,Paid,0,10,0-30,Reminder Sent,51,Pooja,No,,Jan-2024,2024,Q1,Low
INV0001660,CUST0844,2024-11-23,15,2024-12-08,19270,3468.6,22738.6,Office Supplies,Distributor,Unpaid,22738.6,540,90+,Legal Review,38,Sneha,No,2026-06-10,Nov-2024,2024,Q4,Low
INV0001661,CUST0590,2025-02-08,15,2025-02-23,263442,47419.56,310861.56,Software,Online,Paid,0,6,0-30,Reminder Sent,44,Neha,No,,Feb-2025,2025,Q1,High
INV0001662,CUST0630,2024-10-24,60,2024-12-23,220373,39667.14,260040.14,Medical Supplies,Online,Paid,0,38,31-60,Escalated,72,Amit,No,,Oct-2024,2024,Q4,High
INV0001663,CUST0273,2025-08-23,15,2025-09-07,54970,9894.6,64864.6,Electronics,Direct,Paid,0,0,0-30,Closed,81,Amit,No,,Aug-2025,2025,Q3,Low
INV0001664,CUST0843,2024-11-02,15,2024-11-17,245061,44110.98,289171.98,Software,Corporate,Paid,0,0,0-30,Closed,53,Pooja,No,,Nov-2024,2024,Q4,High
INV0001665,CUST0963,2025-06-16,15,2025-07-01,276448,49760.64,326208.64,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,23,Sneha,No,,Jun-2025,2025,Q2,High
INV0001666,CUST0355,2026-03-06,60,2026-05-05,25324,4558.32,29882.32,Consumer Goods,Corporate,Paid,0,2,0-30,Reminder Sent,88,Karan,No,,Mar-2026,2026,Q1,Low
INV0001667,CUST0999,2025-01-10,15,2025-01-25,243310,43795.8,287105.8,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,24,Karan,No,,Jan-2025,2025,Q1,High
INV0001668,CUST0730,2026-02-15,45,2026-04-01,121979,21956.22,143935.22,Industrial Goods,Online,Paid,0,9,0-30,Reminder Sent,78,Karan,No,,Feb-2026,2026,Q1,Medium
INV0001669,CUST0974,2024-10-30,60,2024-12-29,197834,35610.12,233444.12,Software,Direct,Paid,0,0,0-30,Closed,50,Rohit,No,,Oct-2024,2024,Q4,High
INV0001670,CUST0872,2024-08-26,60,2024-10-25,12269,2208.42,14477.42,Electronics,Online,Unpaid,14477.42,584,90+,Legal Review,33,Rohit,No,2026-06-09,Aug-2024,2024,Q3,Low
INV0001671,CUST0311,2025-04-01,15,2025-04-16,226548,40778.64,267326.64,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,42,Amit,No,,Apr-2025,2025,Q2,High
INV0001672,CUST0782,2025-01-20,15,2025-02-04,92797,16703.46,109500.46,Software,Direct,Paid,0,0,0-30,Closed,68,Neha,No,,Jan-2025,2025,Q1,Medium
INV0001673,CUST0330,2024-12-23,45,2025-02-06,104785,18861.3,123646.3,Medical Supplies,Corporate,Paid,0,12,0-30,Reminder Sent,63,Amit,No,,Dec-2024,2024,Q4,Medium
INV0001674,CUST0737,2024-07-13,30,2024-08-12,287032,51665.76,338697.76,Industrial Goods,Direct,Paid,0,0,0-30,Closed,72,Pooja,No,,Jul-2024,2024,Q3,High
INV0001675,CUST0205,2026-04-29,60,2026-06-28,231748,41714.64,273462.64,Medical Supplies,Online,Paid,0,0,0-30,Closed,39,Amit,No,,Apr-2026,2026,Q2,High
INV0001676,CUST0539,2024-06-13,30,2024-07-13,157185,28293.3,185478.3,Office Supplies,Corporate,Paid,0,0,0-30,Closed,40,Pooja,No,,Jun-2024,2024,Q2,Medium
INV0001677,CUST0380,2025-08-06,45,2025-09-20,23184,4173.12,27357.12,Consumer Goods,Online,Paid,0,7,0-30,Reminder Sent,70,Karan,No,,Aug-2025,2025,Q3,Low
INV0001678,CUST0669,2025-02-14,15,2025-03-01,280689,50524.02,331213.02,Industrial Goods,Online,Paid,0,0,0-30,Closed,34,Sneha,No,,Feb-2025,2025,Q1,High
INV0001679,CUST0187,2024-01-25,45,2024-03-10,236852,42633.36,279485.36,Electronics,Distributor,Paid,0,0,0-30,Closed,41,Sneha,No,,Jan-2024,2024,Q1,High
INV0001680,CUST0693,2025-11-17,15,2025-12-02,218902,39402.36,258304.36,Office Supplies,Distributor,Paid,0,0,0-30,Closed,53,Sneha,No,,Nov-2025,2025,Q4,High
INV0001681,CUST0007,2024-08-14,60,2024-10-13,14784,2661.12,17445.12,Software,Distributor,Paid,0,13,0-30,Reminder Sent,65,Amit,No,,Aug-2024,2024,Q3,Low
INV0001682,CUST0379,2025-05-09,45,2025-06-23,245917,44265.06,290182.06,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,63,Sneha,No,,May-2025,2025,Q2,High
INV0001683,CUST0906,2024-01-05,45,2024-02-19,47716,8588.88,56304.88,Software,Online,Paid,0,0,0-30,Closed,33,Sneha,No,,Jan-2024,2024,Q1,Low
INV0001684,CUST0042,2025-12-15,45,2026-01-29,172811,31105.98,203916.98,Medical Supplies,Direct,Paid,0,0,0-30,Closed,28,Rohit,No,,Dec-2025,2025,Q4,High
INV0001685,CUST0810,2026-01-08,60,2026-03-09,228540,41137.2,269677.2,Office Supplies,Direct,Paid,0,0,0-30,Closed,51,Karan,No,,Jan-2026,2026,Q1,High
INV0001686,CUST0602,2025-10-04,15,2025-10-19,63912,11504.16,75416.16,Consumer Goods,Online,Paid,0,0,0-30,Closed,51,Pooja,Yes,,Oct-2025,2025,Q4,Medium
INV0001687,CUST0732,2024-02-22,45,2024-04-07,267958,48232.44,316190.44,Software,Corporate,Unpaid,316190.44,785,90+,Legal Review,70,Karan,No,2026-06-10,Feb-2024,2024,Q1,High
INV0001688,CUST0886,2024-03-17,15,2024-04-01,109510,19711.8,129221.8,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,45,Pooja,No,,Mar-2024,2024,Q1,Medium
INV0001689,CUST0601,2025-07-30,15,2025-08-14,285107,51319.26,336426.26,Consumer Goods,Direct,Paid,0,0,0-30,Closed,57,Pooja,No,,Jul-2025,2025,Q3,High
INV0001690,CUST0876,2025-04-24,30,2025-05-24,136610,24589.8,161199.8,Consumer Goods,Direct,Paid,0,16,0-30,Escalated,36,Neha,No,,Apr-2025,2025,Q2,Medium
INV0001691,CUST0635,2024-12-08,60,2025-02-06,284047,51128.46,335175.46,Electronics,Direct,Paid,0,0,0-30,Closed,40,Amit,No,,Dec-2024,2024,Q4,High
INV0001692,CUST0786,2026-04-26,60,2026-06-25,14801,2664.18,17465.18,Medical Supplies,Distributor,Paid,0,40,31-60,Escalated,39,Neha,No,,Apr-2026,2026,Q2,Low
INV0001693,CUST0259,2024-06-18,30,2024-07-18,72023,12964.14,84987.14,Electronics,Direct,Paid,0,0,0-30,Closed,39,Rohit,No,,Jun-2024,2024,Q2,Medium
INV0001694,CUST0835,2024-02-05,60,2024-04-05,190121,34221.78,224342.78,Electronics,Online,Paid,0,0,0-30,Closed,49,Sneha,No,,Feb-2024,2024,Q1,High
INV0001695,CUST0455,2024-04-07,45,2024-05-22,85703,15426.54,101129.54,Office Supplies,Direct,Paid,0,52,31-60,Escalated,81,Pooja,No,,Apr-2024,2024,Q2,Medium
INV0001696,CUST0335,2026-02-05,60,2026-04-06,62479,11246.22,73725.22,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,41,Pooja,No,,Feb-2026,2026,Q1,Low
INV0001697,CUST0197,2025-07-24,30,2025-08-23,36977,6655.86,43632.86,Medical Supplies,Online,Paid,0,0,0-30,Closed,73,Amit,No,,Jul-2025,2025,Q3,Low
INV0001698,CUST0577,2024-11-15,15,2024-11-30,298603,53748.54,352351.54,Electronics,Distributor,Unpaid,352351.54,548,90+,Legal Review,52,Rohit,No,2026-06-07,Nov-2024,2024,Q4,High
