Payment_ID,Invoice_ID,Payment_Date,Amount_Paid,Payment_Method,Delay_Days,Write_Off_Flag
PAY0006609,INV0006609,2025-03-07,47992.96,NEFT,0,No
PAY0006610,INV0006610,2024-07-29,185965.64,RTGS,0,No
PAY0006611,INV0006611,2024-07-10,224187.02,Cheque,0,No
PAY0006612,INV0006612,2025-06-14,148147.82,NEFT,0,No
PAY0006613,INV0006613,2024-11-02,91582.16,UPI,0,No
PAY0006614,INV0006614,2025-12-27,89347.24,Bank Transfer,6,No
PAY0006615,INV0006615,2024-03-08,25110.4,Cheque,5,No
PAY0006616,INV0006616,,0,,466,No
PAY0006617,INV0006617,2024-11-10,166757.6,UPI,0,No
PAY0006618,INV0006618,2026-07-17,38154.12,NEFT,55,No
PAY0006619,INV0006619,2026-03-10,316258.88,NEFT,0,No
PAY0006620,INV0006620,2024-02-19,219505.96,RTGS,0,No
PAY0006621,INV0006621,2024-10-14,278463.48,Bank Transfer,11,No
PAY0006622,INV0006622,2024-12-20,125776.2,RTGS,0,No
PAY0006623,INV0006623,2025-07-10,284448.44,RTGS,0,No
PAY0006624,INV0006624,,0,,751,No
PAY0006625,INV0006625,2026-04-24,163257.72,UPI,10,No
PAY0006626,INV0006626,2025-09-01,97483.34,Bank Transfer,0,No
PAY0006627,INV0006627,2025-11-23,41052.2,Cheque,12,No
PAY0006628,INV0006628,2025-07-12,322583.68,RTGS,6,No
PAY0006629,INV0006629,2024-10-13,18248.7,RTGS,6,No
PAY0006630,INV0006630,2024-08-12,55205.12,Cheque,3,No
PAY0006631,INV0006631,2025-06-11,255641.1,Cheque,0,No
PAY0006632,INV0006632,2025-10-26,95163.46,RTGS,0,No
PAY0006633,INV0006633,2026-01-31,231805.1,NEFT,0,No
PAY0006634,INV0006634,2025-11-06,14696.9,Cheque,52,No
PAY0006635,INV0006635,2024-09-09,291858.84,Bank Transfer,0,No
PAY0006636,INV0006636,2025-01-23,213451.38,RTGS,0,No
PAY0006637,INV0006637,2026-07-09,43923.14,Cheque,60,No
PAY0006638,INV0006638,2024-12-30,105226.5,Bank Transfer,5,No
PAY0006639,INV0006639,2026-03-05,258979.32,RTGS,0,No
PAY0006640,INV0006640,2024-06-30,30562,RTGS,0,No
PAY0006641,INV0006641,2024-05-25,189598.86,Cheque,0,No
PAY0006642,INV0006642,2025-08-19,315202.78,UPI,0,No
PAY0006643,INV0006643,,0,,456,Yes
PAY0006644,INV0006644,2024-11-20,259074.9,NEFT,0,No
PAY0006645,INV0006645,2024-12-04,343966.46,Cheque,0,No
PAY0006646,INV0006646,2025-05-09,98488.7,UPI,0,No
PAY0006647,INV0006647,2024-08-23,341571.06,Bank Transfer,0,No
PAY0006648,INV0006648,2025-07-27,159225.66,UPI,0,No
PAY0006649,INV0006649,2024-03-04,23103.22,Bank Transfer,15,No
PAY0006650,INV0006650,2026-03-16,43519.58,UPI,0,No
PAY0006651,INV0006651,2025-08-22,227789.56,NEFT,0,No
PAY0006652,INV0006652,2024-09-13,175008.16,Bank Transfer,0,No
PAY0006653,INV0006653,2024-07-28,228787.84,UPI,2,No
PAY0006654,INV0006654,2025-09-15,130266.1,NEFT,23,No
PAY0006655,INV0006655,2026-01-09,50023.74,Cheque,0,No
PAY0006656,INV0006656,2024-11-26,76558.4,UPI,0,No
PAY0006657,INV0006657,2025-10-18,277141.88,NEFT,48,No
PAY0006658,INV0006658,2024-12-31,225927.52,Bank Transfer,0,No
PAY0006659,INV0006659,2026-01-19,155027.22,UPI,0,No
PAY0006660,INV0006660,2025-01-19,229924.18,NEFT,0,No
PAY0006661,INV0006661,2025-03-20,201492.08,RTGS,0,No
PAY0006662,INV0006662,2025-07-06,204004.3,RTGS,0,No
PAY0006663,INV0006663,2026-02-25,302950.84,Cheque,0,No
PAY0006664,INV0006664,2025-02-01,77019.78,RTGS,0,No
PAY0006665,INV0006665,2025-06-29,188989.98,UPI,26,No
PAY0006666,INV0006666,2025-01-08,199586.38,NEFT,0,No
PAY0006667,INV0006667,2025-08-26,101539,Cheque,0,No
PAY0006668,INV0006668,2025-08-05,174119.62,Cheque,4,No
PAY0006669,INV0006669,2024-01-27,193005.52,UPI,5,No
PAY0006670,INV0006670,2025-12-19,116358.62,RTGS,0,No
PAY0006671,INV0006671,2024-06-24,57478.98,Bank Transfer,14,No
PAY0006672,INV0006672,2024-07-31,138104.84,NEFT,9,No
PAY0006673,INV0006673,,0,,549,No
PAY0006674,INV0006674,2025-06-23,271851.94,Bank Transfer,0,No
PAY0006675,INV0006675,2025-08-19,105502.62,UPI,3,No
PAY0006676,INV0006676,2025-04-12,208657.04,UPI,18,No
PAY0006677,INV0006677,,0,,430,No
PAY0006678,INV0006678,2025-04-07,158748.94,NEFT,0,No
PAY0006679,INV0006679,2025-10-01,319429.54,RTGS,0,No
PAY0006680,INV0006680,,0,,498,Yes
PAY0006681,INV0006681,2024-11-10,28957.2,Bank Transfer,28,No
PAY0006682,INV0006682,2025-06-03,176222.38,Bank Transfer,0,No
PAY0006683,INV0006683,2024-07-04,203226.68,RTGS,5,No
PAY0006684,INV0006684,,0,,149,No
PAY0006685,INV0006685,2024-05-14,182514.14,Cheque,0,No
PAY0006686,INV0006686,2024-02-20,51588.42,NEFT,0,No
PAY0006687,INV0006687,2026-02-25,173002.16,Cheque,0,No
PAY0006688,INV0006688,2025-07-04,253415.62,NEFT,0,No
PAY0006689,INV0006689,2026-02-23,96621.94,Cheque,0,No
PAY0006690,INV0006690,2025-07-21,188366.94,NEFT,0,No
PAY0006691,INV0006691,2026-06-28,192682.2,Bank Transfer,29,No
PAY0006692,INV0006692,,0,,561,No
PAY0006693,INV0006693,2026-01-04,65722.46,NEFT,0,No
PAY0006694,INV0006694,2024-09-30,210988.72,Bank Transfer,0,No
PAY0006695,INV0006695,2025-08-24,234070.7,NEFT,5,No
PAY0006696,INV0006696,2026-02-23,254385.58,Cheque,0,No
PAY0006697,INV0006697,2025-09-19,176506.76,Bank Transfer,0,No
PAY0006698,INV0006698,2026-03-22,268837.04,RTGS,0,No
PAY0006699,INV0006699,2024-11-09,311368.96,RTGS,43,No
PAY0006700,INV0006700,2024-08-27,160635.76,NEFT,0,No
PAY0006701,INV0006701,2024-11-13,348921.28,NEFT,0,No
PAY0006702,INV0006702,2024-12-08,42660.54,Bank Transfer,0,No
PAY0006703,INV0006703,2024-01-27,23104.4,Cheque,0,No
PAY0006704,INV0006704,2025-06-26,216062.72,UPI,0,No
PAY0006705,INV0006705,2026-03-26,261255.54,Bank Transfer,0,No
PAY0006706,INV0006706,2024-08-25,242233.94,Bank Transfer,0,No
PAY0006707,INV0006707,2024-07-25,150160.9,RTGS,0,No
PAY0006708,INV0006708,2025-05-03,21573.94,Cheque,11,No
PAY0006709,INV0006709,2025-05-25,61685.68,RTGS,12,No
PAY0006710,INV0006710,2025-08-10,76245.7,Cheque,0,No
PAY0006711,INV0006711,2024-11-23,214971.22,NEFT,0,No
PAY0006712,INV0006712,2026-04-30,76073.42,NEFT,0,No
PAY0006713,INV0006713,2026-01-12,131519.26,NEFT,0,No
PAY0006714,INV0006714,2026-03-12,164799.98,NEFT,0,No
PAY0006715,INV0006715,2024-12-16,114808.1,Cheque,0,No
PAY0006716,INV0006716,2025-10-17,37291.54,Cheque,0,No
PAY0006717,INV0006717,2025-05-03,26224.32,Bank Transfer,4,No
PAY0006718,INV0006718,2024-12-06,191591.88,RTGS,0,No
PAY0006719,INV0006719,2024-02-05,154159.92,UPI,0,No
PAY0006720,INV0006720,2024-03-07,220205.7,UPI,3,No
PAY0006721,INV0006721,2025-03-31,346608.48,Bank Transfer,0,No
PAY0006722,INV0006722,2024-08-16,320695.68,NEFT,15,No
PAY0006723,INV0006723,2024-03-08,234835.34,Bank Transfer,15,No
PAY0006724,INV0006724,2025-11-17,147734.82,RTGS,0,No
PAY0006725,INV0006725,2024-02-27,205022.64,Cheque,10,No
PAY0006726,INV0006726,2025-08-28,193090.48,RTGS,0,No
PAY0006727,INV0006727,2024-10-10,312048.64,UPI,0,No
PAY0006728,INV0006728,2024-05-01,248384.1,NEFT,0,No
PAY0006729,INV0006729,2025-02-23,72939.34,UPI,0,No
PAY0006730,INV0006730,2025-11-19,339078.9,UPI,0,No
PAY0006731,INV0006731,2024-09-04,21236.46,Cheque,0,No
PAY0006732,INV0006732,2024-09-25,165706.22,UPI,0,No
PAY0006733,INV0006733,2026-05-02,115298.98,Cheque,12,No
PAY0006734,INV0006734,2025-08-12,200006.46,Bank Transfer,0,No
PAY0006735,INV0006735,2025-02-27,110401.98,UPI,0,No
PAY0006736,INV0006736,2025-01-10,132012.5,RTGS,0,No
PAY0006737,INV0006737,2024-06-12,134380.76,Cheque,0,No
PAY0006738,INV0006738,2025-10-31,96933.46,Bank Transfer,0,No
PAY0006739,INV0006739,2025-06-03,255532.54,Cheque,36,No
PAY0006740,INV0006740,2025-10-27,90979.18,Cheque,0,No
PAY0006741,INV0006741,2026-05-23,104957.46,Bank Transfer,0,No
PAY0006742,INV0006742,2024-03-07,238521.66,Cheque,0,No
PAY0006743,INV0006743,2024-10-04,260308,NEFT,5,No
PAY0006744,INV0006744,2025-05-05,227417.86,Bank Transfer,0,No
PAY0006745,INV0006745,2026-03-09,243613.36,UPI,0,No
PAY0006746,INV0006746,2025-09-08,266836.94,RTGS,6,No
PAY0006747,INV0006747,2024-12-28,92641.8,NEFT,0,No
PAY0006748,INV0006748,,0,,85,No
PAY0006749,INV0006749,2024-07-26,49619,Cheque,0,No
PAY0006750,INV0006750,2025-05-29,85778.92,RTGS,0,No
PAY0006751,INV0006751,2024-11-05,140244.18,UPI,0,No
PAY0006752,INV0006752,2026-02-04,286461.52,UPI,0,No
PAY0006753,INV0006753,2025-09-30,135861.66,Bank Transfer,23,No
PAY0006754,INV0006754,2025-07-14,308814.26,Cheque,0,No
PAY0006755,INV0006755,2024-02-27,269887.24,Bank Transfer,0,No
PAY0006756,INV0006756,2025-03-11,186831.76,UPI,0,No
PAY0006757,INV0006757,2025-03-28,246758.06,UPI,0,No
PAY0006758,INV0006758,2026-02-21,284456.7,UPI,32,No
PAY0006759,INV0006759,2024-10-30,142245.46,Bank Transfer,7,No
PAY0006760,INV0006760,2024-03-04,147674.64,RTGS,0,No
PAY0006761,INV0006761,2024-09-26,265566.08,NEFT,8,No
PAY0006762,INV0006762,2024-07-29,61101.58,Cheque,7,No
PAY0006763,INV0006763,2025-09-13,34011.14,Bank Transfer,0,No
PAY0006764,INV0006764,2024-05-16,333519.92,UPI,22,No
PAY0006765,INV0006765,2025-11-02,246529.14,Bank Transfer,0,No
PAY0006766,INV0006766,2025-07-09,271427.14,RTGS,0,No
PAY0006767,INV0006767,2025-12-31,208430.48,Cheque,0,No
PAY0006768,INV0006768,2025-11-21,80625.86,NEFT,0,No
PAY0006769,INV0006769,2024-08-07,291701.9,Cheque,0,No
PAY0006770,INV0006770,2026-02-07,62868.04,Bank Transfer,0,No
PAY0006771,INV0006771,2024-02-19,257658.9,RTGS,0,No
PAY0006772,INV0006772,2025-09-08,78914.86,RTGS,31,No
PAY0006773,INV0006773,2024-07-21,258208.78,NEFT,14,No
PAY0006774,INV0006774,2025-03-29,179971.24,Bank Transfer,0,No
PAY0006775,INV0006775,2025-11-22,235669.6,Cheque,0,No
PAY0006776,INV0006776,2026-02-15,59590,Bank Transfer,1,No
PAY0006777,INV0006777,2025-10-31,188926.26,UPI,0,No
PAY0006778,INV0006778,2026-03-02,52091.1,NEFT,0,No
PAY0006779,INV0006779,2024-02-20,80806.4,RTGS,0,No
PAY0006780,INV0006780,2025-09-01,185408.68,Cheque,4,No
PAY0006781,INV0006781,2024-06-10,264852.18,Bank Transfer,0,No
PAY0006782,INV0006782,,0,,486,No
PAY0006783,INV0006783,2025-12-13,313163.74,Bank Transfer,0,No
PAY0006784,INV0006784,2024-07-25,332689.2,Cheque,1,No
PAY0006785,INV0006785,2024-04-25,310856.84,Bank Transfer,26,No
PAY0006786,INV0006786,2025-08-11,25788.9,UPI,0,No
PAY0006787,INV0006787,2024-09-04,112895.32,Bank Transfer,0,No
PAY0006788,INV0006788,2024-11-28,14740.56,RTGS,32,No
PAY0006789,INV0006789,2025-03-29,342343.96,Cheque,0,No
PAY0006790,INV0006790,2024-06-15,248958.76,UPI,0,No
PAY0006791,INV0006791,2026-06-02,240789.62,NEFT,12,No
PAY0006792,INV0006792,2024-12-20,169916.46,RTGS,0,No
PAY0006793,INV0006793,2026-01-20,46615.9,RTGS,0,No
PAY0006794,INV0006794,2026-01-26,219364.36,Bank Transfer,14,No
PAY0006795,INV0006795,2026-03-23,309142.3,UPI,0,No
PAY0006796,INV0006796,2025-12-27,339470.66,Bank Transfer,0,No
PAY0006797,INV0006797,2025-11-14,237990.66,Cheque,0,No
PAY0006798,INV0006798,2024-02-04,106426.56,UPI,0,No
PAY0006799,INV0006799,2025-07-02,229040.36,Bank Transfer,0,No
PAY0006800,INV0006800,2024-11-19,307485.58,NEFT,0,No
PAY0006801,INV0006801,2024-08-18,260841.36,Cheque,0,No
PAY0006802,INV0006802,2025-04-20,121215.5,UPI,0,No
PAY0006803,INV0006803,2026-04-23,148710.68,Bank Transfer,54,No
PAY0006804,INV0006804,2026-05-12,178190.62,Cheque,0,No
PAY0006805,INV0006805,2026-03-05,190704.52,Bank Transfer,0,No
PAY0006806,INV0006806,2024-05-30,225034.26,Cheque,0,No
PAY0006807,INV0006807,2025-12-31,224308.56,Bank Transfer,13,No
PAY0006808,INV0006808,2025-04-25,296706.28,UPI,0,No
PAY0006809,INV0006809,2026-01-05,227331.72,Cheque,0,No
PAY0006810,INV0006810,2025-10-26,62983.68,RTGS,34,No
PAY0006811,INV0006811,2024-02-14,335908.24,Bank Transfer,0,No
PAY0006812,INV0006812,2025-05-08,183418.02,UPI,17,No
PAY0006813,INV0006813,2025-09-27,251242.06,Cheque,30,No
PAY0006814,INV0006814,2024-07-12,284737.54,UPI,15,No
PAY0006815,INV0006815,2025-03-17,145530.58,RTGS,14,No
PAY0006816,INV0006816,2024-08-31,179567.68,Cheque,0,No
PAY0006817,INV0006817,2025-01-09,44683.06,RTGS,0,No
PAY0006818,INV0006818,2025-07-20,135751.92,Bank Transfer,0,No
PAY0006819,INV0006819,2025-03-30,301020.36,NEFT,0,No
PAY0006820,INV0006820,2024-08-16,222801.7,RTGS,0,No
PAY0006821,INV0006821,2026-03-08,156430.24,NEFT,0,No
PAY0006822,INV0006822,2024-04-15,71366.4,RTGS,0,No
PAY0006823,INV0006823,,0,,523,No
PAY0006824,INV0006824,2025-05-01,254628.66,NEFT,9,No
PAY0006825,INV0006825,2024-11-11,312784.96,NEFT,0,No
PAY0006826,INV0006826,,0,,501,No
PAY0006827,INV0006827,2025-04-20,315875.38,Bank Transfer,0,No
PAY0006828,INV0006828,2025-08-08,20147.32,NEFT,11,No
PAY0006829,INV0006829,,0,,57,No
PAY0006830,INV0006830,2025-11-30,18698.28,Cheque,5,No
PAY0006831,INV0006831,2025-01-16,161826.38,RTGS,29,No
PAY0006832,INV0006832,2024-12-01,123397.32,Bank Transfer,0,No
PAY0006833,INV0006833,2025-08-18,210756.26,UPI,0,No
PAY0006834,INV0006834,2024-09-18,118199.42,RTGS,25,No
PAY0006835,INV0006835,2024-07-11,164025.9,Bank Transfer,0,No
PAY0006836,INV0006836,2026-03-17,86379.54,NEFT,0,No
PAY0006837,INV0006837,2025-11-13,242213.88,RTGS,0,No
PAY0006838,INV0006838,2024-06-05,278036.32,NEFT,22,No
PAY0006839,INV0006839,2026-04-16,198706.1,Bank Transfer,10,No
PAY0006840,INV0006840,2024-04-01,183433.36,Cheque,0,No
PAY0006841,INV0006841,2025-05-31,187261.28,NEFT,0,No
PAY0006842,INV0006842,2026-03-15,134666.32,Bank Transfer,0,No
PAY0006843,INV0006843,2024-11-06,91951.5,Bank Transfer,0,No
PAY0006844,INV0006844,2026-04-08,41527.74,RTGS,0,No
PAY0006845,INV0006845,2024-07-26,334639.74,Bank Transfer,3,No
PAY0006846,INV0006846,2026-02-04,249381.2,Cheque,0,No
PAY0006847,INV0006847,2025-03-19,304742.08,NEFT,0,No
PAY0006848,INV0006848,2026-03-08,151807,UPI,0,No
PAY0006849,INV0006849,2024-11-07,198732.06,RTGS,0,No
PAY0006850,INV0006850,2025-09-10,78057,UPI,0,No
PAY0006851,INV0006851,2024-05-25,166831.94,Cheque,0,No
PAY0006852,INV0006852,2025-10-31,93353.34,Bank Transfer,0,No
PAY0006853,INV0006853,2024-03-14,258514.4,RTGS,3,No
PAY0006854,INV0006854,,0,,374,Yes
PAY0006855,INV0006855,2026-05-18,282233.58,RTGS,10,No
PAY0006856,INV0006856,2026-01-28,246645.96,NEFT,0,No
PAY0006857,INV0006857,2024-02-15,223987.6,Cheque,7,No
PAY0006858,INV0006858,,0,,170,No
PAY0006859,INV0006859,,0,,140,No
PAY0006860,INV0006860,2025-01-18,346248.58,NEFT,13,No
PAY0006861,INV0006861,2024-02-12,128459.52,Cheque,7,No
PAY0006862,INV0006862,2025-05-18,280017.54,Cheque,15,No
PAY0006863,INV0006863,2025-04-23,240532.38,Cheque,11,No
PAY0006864,INV0006864,2025-03-28,294602.34,Cheque,10,No
PAY0006865,INV0006865,2025-04-21,305480.76,Bank Transfer,8,No
PAY0006866,INV0006866,2025-02-06,253641,Cheque,0,No
PAY0006867,INV0006867,,0,,82,No
PAY0006868,INV0006868,2024-04-11,130185.86,Bank Transfer,0,No
PAY0006869,INV0006869,2024-07-24,31223.98,RTGS,0,No
PAY0006870,INV0006870,2025-04-24,122960.72,UPI,0,No
PAY0006871,INV0006871,2024-07-06,100228.02,Cheque,0,No
PAY0006872,INV0006872,2024-11-22,127841.2,Cheque,9,No
PAY0006873,INV0006873,2025-03-17,237531.64,RTGS,48,No
PAY0006874,INV0006874,2025-06-15,332368.24,Cheque,0,No
PAY0006875,INV0006875,2026-04-21,226334.62,RTGS,15,No
PAY0006876,INV0006876,2025-08-05,17733.04,RTGS,7,No
PAY0006877,INV0006877,2025-08-21,73439.66,NEFT,0,No
PAY0006878,INV0006878,2025-01-16,255051.1,Cheque,14,No
PAY0006879,INV0006879,,0,,739,No
PAY0006880,INV0006880,2024-09-29,195320.68,RTGS,0,No
PAY0006881,INV0006881,2024-07-17,344817.24,RTGS,5,No
PAY0006882,INV0006882,2025-01-06,231423.96,NEFT,0,No
PAY0006883,INV0006883,2024-07-14,347230.34,Cheque,14,No
PAY0006884,INV0006884,2024-06-27,34249.5,UPI,0,No
PAY0006885,INV0006885,2025-10-01,44716.1,Bank Transfer,14,No
PAY0006886,INV0006886,2024-10-20,98732.96,NEFT,0,No
PAY0006887,INV0006887,2025-05-11,200340.4,RTGS,2,No
PAY0006888,INV0006888,2025-11-26,322531.76,NEFT,3,No
PAY0006889,INV0006889,2024-10-25,185142,Cheque,0,No
PAY0006890,INV0006890,2024-12-09,330587.62,UPI,0,No
PAY0006891,INV0006891,2026-06-03,285311.02,NEFT,0,No
PAY0006892,INV0006892,2024-08-29,258724.44,Bank Transfer,15,No
PAY0006893,INV0006893,2025-05-07,307773.5,NEFT,12,No
PAY0006894,INV0006894,2024-08-22,296290.92,UPI,44,No
PAY0006895,INV0006895,2024-09-22,271849.58,Cheque,2,No
PAY0006896,INV0006896,2025-10-24,49049.06,UPI,0,No
PAY0006897,INV0006897,2026-05-21,298885.74,Bank Transfer,14,No
PAY0006898,INV0006898,2025-08-15,53416.24,NEFT,10,No
PAY0006899,INV0006899,2024-05-30,349329.56,Cheque,7,No
PAY0006900,INV0006900,2025-01-03,27577.78,RTGS,0,No
PAY0006901,INV0006901,2025-01-04,153684.38,RTGS,0,No
PAY0006902,INV0006902,2025-08-10,171038.64,Cheque,23,No
PAY0006903,INV0006903,2025-01-29,193721.78,UPI,12,No
PAY0006904,INV0006904,2024-08-22,227138.2,RTGS,1,No
PAY0006905,INV0006905,2024-10-30,351192.78,Cheque,0,No
PAY0006906,INV0006906,2024-07-23,145005.48,NEFT,12,No
PAY0006907,INV0006907,2026-03-10,219585.02,NEFT,4,No
PAY0006908,INV0006908,2025-02-27,210206.38,Bank Transfer,14,No
PAY0006909,INV0006909,2024-10-16,64540.1,Bank Transfer,2,No
PAY0006910,INV0006910,2024-04-08,268222.26,Bank Transfer,5,No
PAY0006911,INV0006911,2025-10-28,133262.12,Cheque,0,No
PAY0006912,INV0006912,2024-02-11,314940.82,NEFT,15,No
PAY0006913,INV0006913,2024-05-13,318381.7,Cheque,0,No
PAY0006914,INV0006914,2024-07-27,213853.76,RTGS,0,No
PAY0006915,INV0006915,2024-10-28,266364.94,NEFT,0,No
PAY0006916,INV0006916,2025-06-01,194620.94,UPI,0,No
PAY0006917,INV0006917,2024-11-09,183145.44,UPI,8,No
PAY0006918,INV0006918,2025-11-10,129180.5,RTGS,15,No
PAY0006919,INV0006919,2024-04-03,179452.04,RTGS,0,No
PAY0006920,INV0006920,2026-04-17,81897.9,Cheque,5,No
PAY0006921,INV0006921,2024-11-15,277366.08,Cheque,0,No
PAY0006922,INV0006922,,0,,797,No
PAY0006923,INV0006923,2025-12-21,125754.96,Bank Transfer,56,No
PAY0006924,INV0006924,2025-01-25,40921.22,UPI,0,No
PAY0006925,INV0006925,2026-06-10,325750.8,NEFT,0,No
PAY0006926,INV0006926,2024-05-07,255908.96,Cheque,0,No
PAY0006927,INV0006927,2024-03-17,140595.82,RTGS,0,No
PAY0006928,INV0006928,2025-08-19,61774.18,UPI,0,No
PAY0006929,INV0006929,2026-05-08,25425.46,NEFT,0,No
PAY0006930,INV0006930,2025-10-11,251741.2,Bank Transfer,0,No
PAY0006931,INV0006931,2026-03-14,40694.66,RTGS,0,No
PAY0006932,INV0006932,2025-10-06,302118.94,Bank Transfer,9,No
PAY0006933,INV0006933,2025-05-04,282488.46,NEFT,0,No
PAY0006934,INV0006934,2024-05-15,252966.04,Bank Transfer,5,No
PAY0006935,INV0006935,2024-04-05,52682.28,UPI,24,No
PAY0006936,INV0006936,2026-02-18,16566.02,NEFT,0,No
PAY0006937,INV0006937,2026-06-24,118872.02,Bank Transfer,0,No
PAY0006938,INV0006938,2024-05-17,187011.12,Bank Transfer,0,No
PAY0006939,INV0006939,2026-02-04,64141.26,RTGS,15,No
PAY0006940,INV0006940,2024-09-03,121134.08,NEFT,8,No
PAY0006941,INV0006941,2026-02-10,182006.74,Cheque,0,No
PAY0006942,INV0006942,2025-07-06,277367.26,Cheque,28,No
PAY0006943,INV0006943,2026-05-22,236789.42,UPI,0,No
PAY0006944,INV0006944,2024-04-29,314480.62,Cheque,3,No
PAY0006945,INV0006945,2024-07-21,167530.5,Bank Transfer,0,No
PAY0006946,INV0006946,2025-04-26,201535.74,Bank Transfer,0,No
PAY0006947,INV0006947,2025-06-15,84827.84,NEFT,0,No
PAY0006948,INV0006948,2026-05-11,49184.76,Cheque,8,No
PAY0006949,INV0006949,2024-06-21,200660.18,NEFT,10,No
PAY0006950,INV0006950,2024-05-17,79287.74,NEFT,14,No
PAY0006951,INV0006951,2026-02-19,247178.14,RTGS,0,No
PAY0006952,INV0006952,2025-08-31,166038.98,NEFT,2,No
PAY0006953,INV0006953,2026-04-19,69784.02,Cheque,0,No
PAY0006954,INV0006954,2025-02-06,339830.56,NEFT,12,No
PAY0006955,INV0006955,2024-11-05,286559.46,NEFT,0,No
PAY0006956,INV0006956,2024-11-01,254974.4,RTGS,34,No
PAY0006957,INV0006957,2024-03-31,277100.58,Cheque,54,No
PAY0006958,INV0006958,2025-06-19,21677.78,Cheque,15,No
PAY0006959,INV0006959,2025-10-12,120388.32,Cheque,0,No
PAY0006960,INV0006960,2025-06-23,61355.28,RTGS,0,No
PAY0006961,INV0006961,2025-04-03,84436.08,NEFT,0,No
PAY0006962,INV0006962,2024-08-06,65401.5,Bank Transfer,0,No
PAY0006963,INV0006963,2024-10-15,261667.36,NEFT,0,No
PAY0006964,INV0006964,2025-12-13,106472.58,RTGS,54,No
PAY0006965,INV0006965,2025-07-04,49221.34,RTGS,0,No
PAY0006966,INV0006966,2026-06-02,180400.76,Bank Transfer,0,No
PAY0006967,INV0006967,2025-11-11,232305.42,NEFT,0,No
PAY0006968,INV0006968,2026-01-12,196117.18,NEFT,0,No
PAY0006969,INV0006969,2026-03-02,187729.74,UPI,27,No
PAY0006970,INV0006970,2025-10-16,302469.4,NEFT,0,No
PAY0006971,INV0006971,2024-07-16,106640.14,NEFT,0,No
PAY0006972,INV0006972,2024-12-19,201792.98,NEFT,0,No
PAY0006973,INV0006973,2025-01-16,308852.02,NEFT,39,No
PAY0006974,INV0006974,2026-01-08,322479.84,Cheque,0,No
PAY0006975,INV0006975,2026-03-23,322199,RTGS,8,No
PAY0006976,INV0006976,2024-11-30,104394.6,RTGS,0,No
PAY0006977,INV0006977,,0,,821,No
PAY0006978,INV0006978,2025-08-26,343735.18,NEFT,0,No
PAY0006979,INV0006979,2024-06-27,147199.1,UPI,0,No
PAY0006980,INV0006980,2025-12-08,158225.02,Cheque,1,No
PAY0006981,INV0006981,,0,,45,No
PAY0006982,INV0006982,2024-08-11,205033.26,RTGS,0,No
PAY0006983,INV0006983,2025-03-04,296938.74,RTGS,0,No
PAY0006984,INV0006984,2025-11-01,317811.76,Bank Transfer,12,No
PAY0006985,INV0006985,,0,,763,No
PAY0006986,INV0006986,2025-09-03,296367.62,NEFT,4,No
PAY0006987,INV0006987,2025-12-06,164348.04,RTGS,5,No
PAY0006988,INV0006988,2025-01-22,29987.34,UPI,0,No
PAY0006989,INV0006989,2025-06-09,111871.08,UPI,0,No
PAY0006990,INV0006990,2025-09-04,161198.62,RTGS,0,No
PAY0006991,INV0006991,2024-03-25,51089.28,Bank Transfer,0,No
PAY0006992,INV0006992,2024-03-10,101293.56,Cheque,32,No
PAY0006993,INV0006993,2024-06-15,295838.98,UPI,0,No
PAY0006994,INV0006994,2025-07-08,38299.26,NEFT,0,No
PAY0006995,INV0006995,2026-04-04,181039.14,RTGS,43,No
PAY0006996,INV0006996,,0,,571,No
PAY0006997,INV0006997,2024-11-22,351649.44,Bank Transfer,0,No
PAY0006998,INV0006998,,0,,436,No
PAY0006999,INV0006999,2024-10-13,41052.2,UPI,5,No
PAY0007000,INV0007000,2024-05-07,38544.7,Cheque,10,No
PAY0007001,INV0007001,2024-05-04,284639.6,NEFT,0,No
PAY0007002,INV0007002,2025-12-06,246455.98,Cheque,0,No
PAY0007003,INV0007003,2024-04-06,107927.52,RTGS,0,No
PAY0007004,INV0007004,2026-01-13,202799.52,Cheque,1,No
PAY0007005,INV0007005,2024-08-21,118361.08,NEFT,0,No
PAY0007006,INV0007006,2026-04-26,207134.84,RTGS,47,No
PAY0007007,INV0007007,2026-02-08,333571.84,Bank Transfer,1,No
PAY0007008,INV0007008,2025-09-30,206785.56,RTGS,14,No
PAY0007009,INV0007009,2024-03-15,51859.82,Bank Transfer,15,No
PAY0007010,INV0007010,2024-05-07,200104.4,Bank Transfer,0,No
PAY0007011,INV0007011,2024-07-02,117977.58,UPI,0,No
PAY0007012,INV0007012,2025-04-19,281968.08,Cheque,0,No
PAY0007013,INV0007013,2024-05-11,310030.84,Cheque,5,No
PAY0007014,INV0007014,2025-04-08,18273.48,Cheque,0,No
PAY0007015,INV0007015,2025-02-25,324707.68,Bank Transfer,7,No
PAY0007016,INV0007016,2026-01-23,334679.86,Cheque,0,No
PAY0007017,INV0007017,2026-03-12,238095.68,NEFT,0,No
PAY0007018,INV0007018,2024-09-04,210722.04,UPI,0,No
PAY0007019,INV0007019,2025-04-27,114153.2,UPI,0,No
